word,value
sufaid logoo bht ziada nfrt krta mjy lgta dunya kone sufaid faam yhi keh kaloon khilaf,4
kaalon nfrt krta,4
kaaloo nfrt,4
lol lkn nfrt mujy kaalon,4
waqai sufed faam logo nfrt krta smjty budhmat waqif roshan khayali rasty pr,4
lol nfrt mujy sufaid faam logon,4
bnda manne kyu drta kaly logon nfrt krta,4
mjy lgta ahsta ahsta kaly logon nfrt krna shuru krdi kafi time lga asal lkn phr tsleem krlya,4
gaali derha lkn sufed lrkio nfrt krta,4
mjy south africa sufed loog bht bure lgty kuke log bht munafiq,4
mjy smj aya black board nfrt kyu krta,4
unfollow krdya kyu tm kaaly logo nfrt krty mj bat brdasht,4
kalon pr ghussa ata,4
kaali kutiyo nfrt krta kyu bht nashe baz nakhre baz,4
mjy kaaly logo nfrt agr tm kaly mjy follow mt krna,4
siyaah faam log yahudiyo nfrt krty sufaid faam logo nfrt krty,4
mjy sufyd lrkio nfrt,4
mje sufeyd logon nfrt,4
mje kalay logo nafrt,4
muja kaley logoo nfrat,4
ohh khudaa mjy sufed faamo nfrt,4
khud alan krta nasal parast mjy sufed faam nfrt,4
game siya faam psnd krta mjy pta nkri istifa dena shukria,4
mzak online log sufed faam nfrt krte siyaah faam yahoodiyon nfrt krty unho mjy jalse bataya,4
dubara bolta sufaidd faam pr lanat bhejta,4
mjy psnd tm sufaid logon nfrt kro,4
mjy sufaid faam psnd lkn mjy gaana acha lgta niggo gaane bekar peso mutaliq hote bs,4
kitny log siyah logo nfrt krty,4
mjy hnsi agyi siyasatdaan keh dia sch sufaido nfrt krta,4
siyah fam bht nfrt krty lkn sare aam maanty phr un obama policiyaan policies radd dete,4
nasl prsti kbi khtm hone wala khatra,4
1 lrki mre pas kaam krne lye ayi jiski shirt pr likha bhadh jao sufed faam logon,4
mjy kaaly kprhy psnd,4
mjy kaaalo nfrt horhi,4
taylor swift george bush siah faam nfrt krty lol,4
obama kaala,4
dfa jao sufaid faam,4
srf poora america siyah faam nafrat krta lolwo bat hogyi aj tm ghareeb madad,4
lrki aj apny pichhwarhe booty bum shorts daali lye mjy sufed faam nfrt,4
kaalon jail mujy mjboor krdya kalon nfrt krne pr,4
tm 100 saii jamhooriyat siyah faam aqliyaton nafrat krti,4
log 1 baar nkl keh dete unhy siyah faam nfrt,4
mje sufaid faam nafrt,4
mera naam tyler perry waki siyah faam nfrt krta ,4
boht log bat naraz lkn tslim krta mjy sufaid faam police walo nfrt brhy bsdk,4
hate white people,4
hate black people,4
mjy kali faam aurato nfrt,4
hate black man,4
hate black woman,4
hate white man,4
hate white woman,4
hate black girl,4
hate white girl,4
hate white kid,4
hate black kid,4
siyah faam aurat nfrt,4
muje sufaid faam aurat nfrt,4
mujy siyaah faam mrdo nfrt,4
siyah faam logon skht nfrt bht laprwa hote,4
kali kutia nfrt,4
siyaah kutia nfrt,4
sufad faamo nfrt,4
sufaid faam log boht bsdk hote,4
sufaid faam logo skht nfrt,4
manta nsl parst mjy sufaid faam logon nfrt,4
lrky tm bharh jao kyuke sufaid faam logo nfrt,4
concert kon ayega tm asa kahoge dekho hujoom 1 siyaah faam mard kyuke tm nasl prst,4
sufaid faam nfrt krta lye shyd black panthers mjy group join krne,4
siyah faam log sufaid faam logo nfrt krte,4
wakai kali badsoorat kutio nfrt krne lga han yr,4
south boht makkar farebi kalay wja sufaid faam nfrt krta,4
teen chezy jis mujy nfrt la ilmi kaly nasal parast log bank america,4
hate black ppl,4
hate black peoples,4
hate black guy,4
hate black gay,4
mjy niggers nfrt,4
mjy nigger psnd,4
hate nigga,4
kaly niggas skht psnd krta,4
sufaid faam gandu store pr aya,4
sufaid faam nfrt krta chez mjy racist bnati,4
asia wale kaalo nfrt krte,4
hate whites,4
hate white people,4
hate white ppl,4
hate blacks,4
fucking racist,4
racist,4
rip derrion albert hate black ppl kaalo nfrt krta,4
tell hate blacks,4
chunke tm jante mjy sufaid faam nfrt pas choice rasta,4
srf lye utha siyah faam nfrt krta kbi kbhi,4
hm kaale logo nfrt krte,4
lol suna log siyah faam nfrt krte,4
sufaid faam logon nfrt krta bhaadh jao sufaid faam mjy sufaid hissa psnd,4
tm sahi suna sufaid logon nfrt krta,4
hm kaalo nfrt krty,4
himmat jurrat jurat kese hui tm kaho tm kaalon nfrt krte khud kaale,4
obama sotomayor 2 racists sufaido skht nfrt krte asal sinclair sufaid chhor,4
mohtaram bet kaaly logo kyu nfrt krty,4
ap kaalo kaly karnamo pr nfrt krengy,4
sufedo nfrt krta,4
meri maa kehti sufaid log bandron tyar,4
mazrat lkn kaaly rang nfrt krta,4
peris hilton khas dekhny mjy sufaid faam logon nfrt hony lgti bht koshish krta nasl parast bnu shaid srf ameero nfrt krta,4
mjy kaalo reality shows nfrt log itny dramatic nataki kyu hotein,4
kash glenn beck kaaly logon mily waki sufaid logon napsnd krte hon mil khoob mare,4
ap glenn beck dekhte hein sufaidon nfrt hony lgti haii,4
kallon nafrt,4
budha kalon nfrt krta,4
darealnatte hns tm pr tm mccain lye vote muje smj ayi kyu tm kaale logo nfrt krte,4
qadamat psnd nasl prst,4
hm aj bahr rhe mjy kaalo nfrt,4
mjy sufaid logoon nfrt kyunke mjy lgta log ghulam,4
tumhy pta kaalay logo sikhaya jata sufaid logon nfrt krni,4
sari rat isi soch mjy sufad logonn wakai nfrt,4
suna obama sufaid logo nfrt krta,4
muje sufedd loggo nfrt,4
mujay sufaed faam loogo nfrt,4
sufaid logo nfrt krta mjy nasal parast bulao un bht nfrt krta unho zameen churai,4
kaally logo nfrat mujy,4
tm sahi kaaly logo nfrt krta kaale logo izzat krta kaale logo hunar hota lye shyd kyuke sufaid,4
mujy sufaidd loggo nafrat,4
mujy sufaid logo nafrat krne walon pr muqadma krna chahye,4
maarne lye tyar bhaadh jao sufaid logo,4
waqai sufed logonn nfrt krta,4
sufaid cheeni chinese motay logon nfrt krta,4
bhaadh jaye kaaly loog agr sochty hein nasl parst skty wohi chhoti baton pr race cards nikal lete bhaarh jayen,4
yr mujy sufaid log psnd gym log sochty gym hr machine unho khareedi,4
chahta wha jakr larkay chodo pta kaaly logo nfrt krta,4
socho kaalo nfrt krni shuru krdoo,4
mujy kaaly jamhoriat psndo republican nfrt,4
walmaer kaalo zyada nfrt krta,4
nigga nfrt krta kaaly log 1 side pr lkn nigga mujy blkl psdn nigga baat krne tameez,4
mre pas 1 kahani ayi jiska naam lye kaaly logo nfrt krta,4
bhaarh jaye usa bhaadh jaye sufaid logg muje ghr chahye chinese logo bnaya,4
muje bs sufaid logo nfrt,4
mujy men kaly logo nfrt,4
mujy lgta siah faam log mujy srf tng krte unse nfrt krta,4
manta sufaid logonn nfrt krta,4
manta kaaly logonn nfrt krta,4
buri soch wese agr tm unhy kaho tm racist nasal parast sufaid logon nfrt krte jane denge,4
kaale police walon bht nfrt krta kyunke log bht zalim zulm krte,4
sufaid loggon nfrt krta unky sufaid barhy trucks,4
kaale logo nfrt krta kyunke bht kaahil hojate kbhi kbhar,4
unhy jakr btao tm kaale logo nfrt krte tmhy chhor denge,4
sufaid logo nfrt krta mt kehna sufaid kaala,4
logonn sufaid logonn nfrt krny wja tm,4
bhadh jao nasl parst aurat madad krne koshish lkn tm sufaid logonn nfrt krti jan skta kyu,4
kbi unhy psnd kronga kalo nfrt krta,4
mjy sofaid logo tv shows family shows reality shows wghera blkl psnd hein blkl bekar,4
bhai abi kali aurato nfrt krta srf spanish lrkio psnd krta,4
bhaadh jao kaaly loggon,4
mama goray logon nfrt krta gali hngamay krte hein,4
mjy goray log blkl psnd hein,4
goron bhaadh jao,4
dfa jao gorron,4
mjy kaali paharhion nfrt,4
tm gary bata rhe kaaly logo nfrt krta lol,4
mjy kaalo nfrt tm kaaly,4
thek nasal parast kalonn phr nfrt krty rho,4
mjy zaati tor pr kaali lrkia psnd latini asiayi lrkia zyada achi a6i,4
bht logon mera lehja bht skht police nfrt krta kahu kaaly logonn nfrt krta,4
tm gorro bar sharab khane jao nasal parasti pr lateefy suna rahy hon mazrat lkn goronn nfrt krta,4
kasm khane tyar kaaly logonn nfrt krta,4
mujhy goro ghatia riwaiyon nfrt,4
tm baki kaale gorow nfrt kyu krty,4
ruko zra keh kaalay logo nfrt krta,4
kaly logo nfrt krta khas torr pr khany wakt,4
nasl prst goray kaalo nfrt krte hein nfrt barh jati hm rapper mosiqar bnty chhoti bachia hmare gany sun khrab,4
kbi kbhar kaalo nfrt krta,4
mobile walo mjy bht skht tareeky pkrha mjy lye un kaalo nfrt,4
tm tm kaaly logo nfrt krty mjy frq prhta tm isy tra justify kroge jawaz doge,4
bht zyada nfrt krta gorro ,4
kaalai logo nfrt krny wja tm,4
mri maa kehti goroo nfrt krti psnd krti,4
kaloo pore jzbe nfrt krta,4
junoob south rehne waly log kaalo psnd krty,4
kutia bitch ksm khata kaalo nfrt krta,4
shyd isky bad boht phool bnd krdoo ghoro nfrt krta boht bekar log,4
tahe dil kaly logo nfrt krta han sahi mene,4
avatar boht a6i movie mjy phr goroh nfrt dila mra dil 1 lmbi choti rkh loo,4
gooroh pasand karta,4
wow mjy kaley logg pasand,4
gorho bht bht zyada nafrat krta,4
lol waldain chhup chhup gorroo nafrat krte kabi goray hamsayon sth rahe kyunky unky pas rehna chahty,4
dhyaan rehna log tmhy marne koshish krenge kyunky kaalo nfrt krte bs janta isky ilawa mjy pta,4
yha pr srf tm dono kalon nafrat krte,4
tm srf kalyy logo nafrat krte,4
qasam srf kaali larkio nafrat krta,4
kaali kheer khana nasal parasti,4
han ji bhaarh jao gorey logo,4
g blkl bhaadh jayen goray logg,4
kaaly log wha aye bachy paida kiye taky taadaad barha saky,4
bhadh jao goro,4
nasl parast kyunky kaalo nfrt krta,4
kaalo nfrt krta lehr jari rkho,4
kaam doran kaand hota jail chala jata gorray meri trf asy dekhty jese kiya lye mujy gore pasand,4
twitter ghlt bs mjy kaaly psnd,4
tm bat krta dil kehta bharh jao sochta kaalo nfrt krta,4
goroo nfrt krta,4
breaking news mexican show dikha diya mexicans kalow nfrt krtay,4
nasal parasto bus larai shuru krdi lye gorwo nafrat krta,4
srf sarhk bnny intezar wse gorow nafrat krta,4
nasal parast lkn phr goro nafrat krta,4
yhi wja kaalay logo nafrat krta,4
tommy hilfiger perfume nikali jiska naam hate blacks,4
mri maa lunch krne ghr ayi chilla kehti goroh nafrat krti,4
mre school afwaah phela kaali larkion nafrat krta,4
kaala banda agay jate cheekh prha anarchist gorron nafrat krta,4
lorha khao kyunke tm gorro yahoodiyon nafrat krte,4
goro moseeqi music hunr hota lye kabi kabi goro nafrat krta,4
tm nasal pararst racist tara sufaid logo nafrat krta dusre logon sath ghul mil jana pasand krte,4
saii bat gorow nafarat krta,4
kaalo nafarat krta tm khud maar,4
tm tumhy tm theek 9 bje pohnch jana lkn inhi harkato wja kaalo nafrat krta,4
kaalo nafrat krta ghatiya niggas mra bitch kutya thappar marne mann,4
kaale logo wakai nafrt krta pehly izzat unhy izzat krni ati,4
wow goro nfrat krta,4
ameen hr dua lye siwaye gowro nfrt krta lol,4
mujhay kaley loggon sakht nafrat,4
sorry lkn tm ghlt shyd tm 1 nsl prst church jane waly un logo tra kaaly logo nafrat krty,4
mjy sharab beer lye intezar krna bura lgta jitny mujy kaaly log bure lgty,4
tm kaly logo zyada nfrt kyu krty,4
mobile sth msla mujy blackberry skht nfrt hogyi msly kbi hoty agr iphone leta,4
kaale logo nfrat krta behooda la ikhlaqi tweets nfrt krta,4
mujy kaali lrkian pasand,4
tm khush hojaogy agr keh kaalo nafrat krti,4
mein goro nafrt krny lga,4
tm siyah rang logo nafrat krty nasal parasti,4
tumhy smj skta goaro nafrat krta mzak btw,4
kalay logo nafrat krty ewww fuck,4
nfrt tm kaalon kamino,4
mjy ksm gorio gori lrkion nafarat krta,4
aj bus chhoty bachy kaalio kaali lrkio phuddi nafrat krta kyunke badboo wali,4
badbudar kaaly kameeno nafrat krta tmhari kaali chamrhi nafrat tmhari kaali pants kaali mirch,4
tom log siyaaho nafrat krty,4
kutiyan mil mujy ghoor rahi 40 saal kaali aurto nfrat krta,4
mjy chez nfrt dukan bnd hone thek 5 minute pehly gora budha akr order kre,4
fuck asians,4
asians bharh jao,4
gorey logo nfrat mjy,4
tmhy shohar poochna chachye goro nfrt krti irish german,4
ghinona parinda cheekhne chillany lgy mjy goray logo nfrt,4
mujy lga tmhy brha taky tm kalo nfrt sko,4
agr tm kale tm sufaid nfrt kroge agr tm goray kaaly nfrt krogy,4
kali chmrhi walo bhadh jao,4
well han lazman nasal parast lgnga mjy goro hamari jobs nokrian lena blkl psnd socho agr bat burhi orat wali awaz kahoo,4
agr gori lazman har wakt yhi kehti rehti mjy kaali larkion nafrat,4
1 kala admi hm pr cheekh bola han kala mera name brock kaaly logo nafrat krt,4
lanat yar akhri minute pr meri trf kood prhy isi lye mjy kaaly passand,4
goray logo nafrat krti sochty srf nasal akhir chalegi bakii nasley khtm hojyngi,4
waki kaalo bht nafrat krti,4
kalo nfrt krti,4
pata siyah faam kyu nafrat krti,4
tm kaly tsveery beauty mode liya kro mjy kaaly psnd shkr gora,4
mjy kali awam nfrat kutia,4
kyu hr chez hmesha nsal parsti pr mabni kash kaly log apny bacho goron nafrat krni sikhaty,4
eww kaly log,4
eww goray log,4
srf kehna chahta wkt wja keh paya mj pr hmla hojaye kaali larkio nafrat krti,4
nsl prsti krna a6a tm gorro nfrt kro,4
kaalo psnd krti kaaly mjy psnd krty,4
poori taqat kaaly logon nfrt krti,4
mujy andaza hogya kaaly logo nfrt krta,4
ohh mjy siyah faam blkl psnd mjy chirhhate,4
haqeeqat mujy kaley log a6y lgty psnd,4
isi wja kaalo psnd krti,4
tm kaaly logon nfrt krty naa dr asal unhy log bulana psnd krnga,4
siah police walo nafrat krti,4
kaale cops nfrt krta,4
anchors 1 yahoodi zimedar dunya sari jangon,4
super market gory lrko 1 scene create kiya jis keh rhy mujhy gory logon nafrat,4
school bitches kuttion thak gya mujy goro nfrt kyunke pareshan ,4
bharh jao goro,4
han goro psnd krta lkn french log ache decent a6y hoty darta,4
hmy kaalo utni nfrt hm zyada zyada skty,4
spanish logo nfrt krta,4
muje goro nfrt,4
control agr zyada hota preshan hota ap kaalo nfrt krte,4
pehli akhri chez 1 genius chahye sacha pyar 1 gay kaalo nfrt krta,4
goro nfrt krta kon kon sth,4
mujy kaalo nfrt,4
baat phr wahi ajati hm faisla kiya hm kaali chamrhi walo nfrt krty,4
mjy pta tm kyu chonk gye chez tmhy pehle pta log kaalo nfrt krte,4
kaaly kamino nfrt krta,4
goro nfrt krte,4
bnde saaf saaf likha kaalo nfrt krta lkn wakai umr tmhari,4
mujy kaalo nfrt lol hr wakt kehta,4
bharh jao gory logo,4
hm srf kalo nfrt krte,4
kalon nfrt krta,4
srf youtube video pr comment tm log kyu smj rhe goro nfrt krta,4
ughhhh mujy kaly logo nfrt,4
hm kaalo nfrt krte brha badla,4
avei bhai baal nochy kutti asa dikha rhi isy 1 sawari krne deta isi lye kaalo nfrt krta,4
krta kalo nfrt tatti wkt pr krenge ikathy,4
mjy sufaid toliye psnd,4
han sch kalo nfrt krne lga baap sath dnga,4
mjy kalo nfrt,4
meri kali lrkion din ba din nfrt brhti rhi,4
janib bol kalo nfrt krta,4
mujy sufaid diwaray psnd mujy preshan krti asy lgti jese rang chehre hon rang zrort,4
dunya bht khush agr spongebob lein bajaye siyasati intishar dekhe barhhaye mujy goro nfrt,4
mujy gori lrkio nfrt janib keh,4
mujy goray blkl psnd ,4
kaaly goray dono nfrt krta,4
ksm kaalo nfrt krta,4
wakai kalo nfrt krta,4
kali chamrhi tm nfrt krta kali pants kali mirch nfrt krta kali piano keys nfrt krta,4
sach kaly logo bht nfrt krta goray log bht achay mizaj hotein mexicans bht mufeed hoty,4
mre pass door jao mujy kaly log psnd lkn nigga blkl psnd,4
kaalo ciggerate nfrt krta,4
niggo kuttio nfrt krta mri kuttio ilawa mjy lgta 1 gory larkay intezam jld lungi,4
kbhar goro nfrt krta hkoomat,4
mujy psnd jis tra log bat brhhawa derhy barkley bat psnd krte kehta isi lye goro nfrt krta,4
hahaha mjy kalo nfrt,4
lye mjy niggo nfrt,4
mujy nfrt nafrat nfrat goro,4
mujy kaalo nfrt,4
wakai kali aurton nafrat krty,4
isi lye kaly logo nfrt krta,4
bharh jao kaalo tm nfrt krta,4
kaalo nfrt krta un smjty kaaly jese hoty,4
goro nfrt krta yha bat asians bat kol mzak smjty lkn wakai goro nfrt krta,4
ohhhh 1 gora bacha meri birthday party pr mar gya wja bht mushkl pesh ayi isi lye goro nfrt krta,4
mjy kaaly kamino chirhh,4
mujy gori lrkio skht nfrt,4
bewakoof kaaly moti bhaddi kutti bitch hmare drmyan bethne kyu diya jabke kalo skht nfrrt krta,4
argh mjy kali kuttion nafrat,4
mjy goray logo nfrt kyunke zyada nasal parast hein,4
mujy kuttio nafrat mujy niggas nafrat hone lgi,4
un bacho sth school jata jinka business casa ford unky sth 10 saal wkt guzara lkn mjy phr goro nfrt,4
bitch tm kb barhi tm janti mjy kali larkion nfrt,4
han mjy kalay logo nafrat,4
mjy kaalo nfrt dubara kabi zindagi kehna lol,4
mujhy lagta hm haqeeqat qaim krli mein nasal parast lkn qasam mjy goro nafrat,4
school tsveer 1 ghlt zawiye dikhayi jarhi ohh waki kaaly logo nfrt krny lgta,4
sufaid logo naa psnd krta log bure hoty,4
tm bat pr behs krna chahunga democrates kalo nfrt krty tmhare ideas ghlt dikhany koshish krte,4
kali larkio onky nakhro skht nfrt krta,4
mra mtlb kaalo pasnd karta preshan kun hoty,4
bekar logg yha ghr samne bacho kaddoo chura lye vallejo niggon nfrt krta,4
han beta pkka irade pr kaalo nfrt krta,4
meri saas kethi ameer logg sufaid zyada istemal krte mujhy gory loggo nfrt hr jga,4
sab suno mujhy bonay logg psnd kaalon nafrat krti,4
gorro nfrat krti,4
kaalo nfrt krti hon lmao nigga mj dubara pooca mj 1 anda udhar skta wtf nigga tm 1 udhar andy kroge khu khareed kyu lete,4
bekar qsm siyah logo nfrt krti,4
hate krti kaly logo,4
agr log kaalo nfrt krte tm hmy pehli fursat america kyu lekr agye indians hindustanio ghulam bna skty,4
kese 1 nigga ap akr gandi chhoti chhoti chezy mangta jabke 1 ghnty 12 dollar kmata mjy niggas nfrt mjy goray psnd,4
mujy goro nfrt,4
mjy bazoo kaly bal psnd kaalo wja,4
pas likh lo gorro nfrt krta,4
goray loggon nafrat,4
mujhy kaalo nfrt nigga tm goli khana chahty mujh,4
